0	0.000000	1.333333	3740.913854	-37407.807736
1	0.100000	2.618056	0.244444	0.173611
2	0.200000	5.731481	0.565914	0.072338
3	0.300000	12.829524	1.279938	0.030140
4	0.400000	28.838799	2.882624	0.012557
5	0.500000	64.875785	6.487055	0.005228
6	0.600000	145.965720	14.596354	0.002170
7	0.700000	328.420872	32.841996	0.000886
8	0.800000	738.946129	73.894575	0.000329
9	0.900000	1662.628444	166.262829	0.000045
