
1.000000	0.500000

1.050000	0.498853

1.100000	0.518506

1.150000	0.536486

1.200000	0.552969

1.250000	0.568104

1.300000	0.582019

1.350000	0.594824

1.400000	0.606616

1.450000	0.617479

1.500000	0.627487

1.550000	0.636707

1.600000	0.645197

1.650000	0.653010

1.700000	0.660194

1.750000	0.666792

1.800000	0.672842

1.850000	0.678379

1.900000	0.683436

1.950000	0.688042

2.000000	0.693147
