54	0.270000	0.110680	0.206397	0.870823
55	0.275000	0.111079	0.209719	0.883457
56	0.280000	0.111486	0.213024	0.896038
57	0.285000	0.111901	0.216314	0.908567
58	0.290000	0.112323	0.219586	0.921042
59	0.295000	0.112753	0.222843	0.933465
60	0.300000	0.113191	0.226082	0.945835
61	0.305000	0.113637	0.229305	0.958151
62	0.310000	0.114091	0.232512	0.970413
63	0.315000	0.114552	0.235701	0.982621
64	0.320000	0.115022	0.238874	0.994776
65	0.325000	0.115500	0.242030	1.006876
66	0.330000	0.115985	0.245168	1.018921
67	0.335000	0.116479	0.248290	1.030911
68	0.340000	0.116981	0.251395	1.042847
69	0.345000	0.117490	0.254482	1.054727
70	0.350000	0.118008	0.257552	1.066552
71	0.355000	0.118535	0.260605	1.078321
72	0.360000	0.119069	0.263640	1.090034
73	0.365000	0.119612	0.266658	1.101690
74	0.370000	0.120163	0.269658	1.113291
75	0.375000	0.120722	0.272640	1.124834
76	0.380000	0.121290	0.275605	1.136320
77	0.385000	0.121866	0.278552	1.147749
78	0.390000	0.122451	0.281481	1.159121
79	0.395000	0.123044	0.284391	1.170434
80	0.400000	0.123646	0.287284	1.181690
81	0.405000	0.124256	0.290159	1.192887
82	0.410000	0.124875	0.293015	1.204026
83	0.415000	0.125502	0.295853	1.215105
84	0.420000	0.126139	0.298673	1.226126
85	0.425000	0.126784	0.301474	1.237087
86	0.430000	0.127437	0.304256	1.247988
87	0.435000	0.128100	0.307020	1.258829
88	0.440000	0.128772	0.309765	1.269609
89	0.445000	0.129452	0.312490	1.280329
90	0.450000	0.130142	0.315197	1.290988
91	0.455000	0.130840	0.317885	1.301586
92	0.460000	0.131548	0.320554	1.312122
93	0.465000	0.132265	0.323203	1.322597
94	0.470000	0.132990	0.325833	1.333009
95	0.475000	0.133726	0.328444	1.343358
96	0.480000	0.134470	0.331035	1.353645
97	0.485000	0.135224	0.333606	1.363869
98	0.490000	0.135987	0.336158	1.374029
99	0.495000	0.136760	0.338689	1.384125
100	0.500000	0.137542	0.341201	1.394157
101	0.505000	0.138333	0.343692	1.404125
102	0.510000	0.139135	0.346164	1.414027
103	0.515000	0.139946	0.348615	1.423865
104	0.520000	0.140766	0.351045	1.433637
105	0.525000	0.141597	0.353455	1.443344
106	0.530000	0.142437	0.355845	1.452984
107	0.535000	0.143287	0.358213	1.462557
108	0.540000	0.144147	0.360561	1.472064
109	0.545000	0.145017	0.362888	1.481503
110	0.550000	0.145897	0.365193	1.490875
111	0.555000	0.146788	0.367478	1.500179
112	0.560000	0.147688	0.369741	1.509414
113	0.565000	0.148599	0.371983	1.518581
114	0.570000	0.149520	0.374203	1.527678
115	0.575000	0.150451	0.376401	1.536706
116	0.580000	0.151393	0.378578	1.545664
117	0.585000	0.152346	0.380732	1.554552
118	0.590000	0.153309	0.382865	1.563369
119	0.595000	0.154282	0.384975	1.572115
120	0.600000	0.155267	0.387063	1.580789
121	0.605000	0.156262	0.389129	1.589392
122	0.610000	0.157268	0.391172	1.597923
123	0.615000	0.158285	0.393192	1.606380
124	0.620000	0.159312	0.395190	1.614765
125	0.625000	0.160351	0.397165	1.623076
126	0.630000	0.161401	0.399116	1.631314
127	0.635000	0.162463	0.401044	1.639476
128	0.640000	0.163535	0.402949	1.647565
129	0.645000	0.164619	0.404831	1.655578
130	0.650000	0.165714	0.406688	1.663515
131	0.655000	0.166821	0.408522	1.671376
132	0.660000	0.167940	0.410333	1.679161
133	0.665000	0.169070	0.412119	1.686869
134	0.670000	0.170212	0.413880	1.694500
135	0.675000	0.171365	0.415618	1.702052
136	0.680000	0.172531	0.417331	1.709527
137	0.685000	0.173708	0.419019	1.716922
138	0.690000	0.174898	0.420683	1.724239
139	0.695000	0.176099	0.422322	1.731476
140	0.700000	0.177313	0.423935	1.738632
141	0.705000	0.178540	0.425524	1.745708
142	0.710000	0.179778	0.427086	1.752703
143	0.715000	0.181029	0.428624	1.759617
144	0.720000	0.182293	0.430136	1.766448
145	0.725000	0.183569	0.431622	1.773197
146	0.730000	0.184858	0.433081	1.779863
147	0.735000	0.186160	0.434515	1.786445
148	0.740000	0.187475	0.435923	1.792943
149	0.745000	0.188803	0.437304	1.799357
150	0.750000	0.190144	0.438658	1.805686
151	0.755000	0.191498	0.439985	1.811929
152	0.760000	0.192866	0.441286	1.818086
153	0.765000	0.194246	0.442559	1.824157
154	0.770000	0.195641	0.443805	1.830140
155	0.775000	0.197049	0.445024	1.836036
156	0.780000	0.198470	0.446215	1.841844
157	0.785000	0.199906	0.447378	1.847563
158	0.790000	0.201355	0.448513	1.853193
159	0.795000	0.202818	0.449620	1.858733
160	0.800000	0.204295	0.450699	1.864183
161	0.805000	0.205787	0.451749	1.869542
162	0.810000	0.207293	0.452770	1.874809
163	0.815000	0.208813	0.453763	1.879985
164	0.820000	0.210348	0.454726	1.885068
165	0.825000	0.211897	0.455661	1.890058
166	0.830000	0.213461	0.456565	1.894954
167	0.835000	0.215040	0.457441	1.899756
168	0.840000	0.216633	0.458286	1.904464
169	0.845000	0.218242	0.459101	1.909076
170	0.850000	0.219866	0.459887	1.913592
171	0.855000	0.221505	0.460642	1.918011
172	0.860000	0.223160	0.461366	1.922333
173	0.865000	0.224830	0.462059	1.926557
174	0.870000	0.226516	0.462722	1.930684
175	0.875000	0.228217	0.463354	1.934711
176	0.880000	0.229934	0.463954	1.938638
177	0.885000	0.231667	0.464522	1.942465
178	0.890000	0.233417	0.465059	1.946192
179	0.895000	0.235182	0.465564	1.949817
180	0.900000	0.236964	0.466037	1.953339
181	0.905000	0.238762	0.466477	1.956760
182	0.910000	0.240577	0.466885	1.960076
183	0.915000	0.242409	0.467260	1.963289
184	0.920000	0.244257	0.467602	1.966397
185	0.925000	0.246122	0.467911	1.969400
186	0.930000	0.248005	0.468186	1.972296
187	0.935000	0.249904	0.468428	1.975086
188	0.940000	0.251821	0.468636	1.977769
189	0.945000	0.253756	0.468810	1.980344
190	0.950000	0.255708	0.468949	1.982810
191	0.955000	0.257678	0.469054	1.985167
192	0.960000	0.259665	0.469125	1.987413
193	0.965000	0.261671	0.469160	1.989549
194	0.970000	0.263695	0.469160	1.991574
195	0.975000	0.265737	0.469125	1.993486
196	0.980000	0.267798	0.469054	1.995286
197	0.985000	0.269877	0.468947	1.996972
198	0.990000	0.271975	0.468804	1.998543
199	0.995000	0.274092	0.468625	2.000000
